guid,title,description,link,text,cluster
https://api.spreaker.com/episode/66084588,"מלחמת העצמאות, חלק ד'","במקביל לקרבות הבלימה כנגד צבאות ערב הפולשים, ניהל דוד בן גוריון קרבות פוליטיים מרים נגד יריביו בממשלה ובמטה הכללי של צה""ל, כדי לעצב את דמותה של המדינה וכוחות הביטחון שלה כפי שראה בחזונו. אבל הקרב הפנימי הקשה ביותר היה נגד מנחם בגין ומחתרת האצ""ל, שחבריה היו נחושים לנהל מדיניות רכש וביטחון נפרדת מזו של מדינת ישראל. המאבק על צביונה הממלכתי של המדינה הגיע לשיאו עם הגעתה לחופי הארץ של ה'אלטלנה': אירוע שבו ירו לוחמים עבריים זה על זה ברחובותיה של העיר העברית הראשונה.",https://www.spreaker.com/episode/445-mlhmt-h-zm-wt-hlq-d-wsym-hystwryh--66084588,"מלחמת העצמאות, חלק ד'. במקביל לקרבות הבלימה כנגד צבאות ערב הפולשים, ניהל דוד בן גוריון קרבות פוליטיים מרים נגד יריביו בממשלה ובמטה הכללי של צה""ל, כדי לעצב את דמותה של המדינה וכוחות הביטחון שלה כפי שראה בחזונו. אבל הקרב הפנימי הקשה ביותר היה נגד מנחם בגין ומחתרת האצ""ל, שחבריה היו נחושים לנהל מדיניות רכש וביטחון נפרדת מזו של מדינת ישראל. המאבק על צביונה הממלכתי של המדינה הגיע לשיאו עם הגעתה לחופי הארץ של ה'אלטלנה': אירוע שבו ירו לוחמים עבריים זה על זה ברחובותיה של העיר העברית הראשונה.",1
https://api.spreaker.com/episode/65765465,"מלחמת העצמאות, חלק ג'","החלטתן של מדינות ערב לפלוש לארץ ישראל עם ההכרזה על הקמת המדינה לא הפתיעה את דוד בן גוריון: למרות שרוב עמיתיו בהנהגת היישוב לא האמינו שהבריטים יעזבו את הארץ - הוא כבר החל ברכש של נשק ותחמושת מחו""ל. אבל למרות ההכנות הללו וההתארגנות הזריזה של כוחות ההגנה למבנה של חטיבות, החודש הראשון למלחמה היה הקשה והמדמם ביותר במלחמה כולה: צבאות סוריה, עיראק, ירדן ומצרים תקפו מארבע חזיתות שונות, ומתקפות נגד של כוחות ההגנה כשלו במחיר של מאות הרוגים. אבל דווקא בעיצומו של אחד הקרבות הקשים ביותר של הכוחות הישראליים במלחמה - הקרב על מצודת לטרון - נתגלתה דרך עפר לא מסומנת שהיתה עשויה להקל את המצור על ירושלים, היא דרך בורמה. האזנה נעימה, רן",https://www.spreaker.com/episode/444-mlhmt-h-zm-wt-hlq-g-wsym-hystwryh--65765465,"מלחמת העצמאות, חלק ג'. החלטתן של מדינות ערב לפלוש לארץ ישראל עם ההכרזה על הקמת המדינה לא הפתיעה את דוד בן גוריון: למרות שרוב עמיתיו בהנהגת היישוב לא האמינו שהבריטים יעזבו את הארץ - הוא כבר החל ברכש של נשק ותחמושת מחו""ל. אבל למרות ההכנות הללו וההתארגנות הזריזה של כוחות ההגנה למבנה של חטיבות, החודש הראשון למלחמה היה הקשה והמדמם ביותר במלחמה כולה: צבאות סוריה, עיראק, ירדן ומצרים תקפו מארבע חזיתות שונות, ומתקפות נגד של כוחות ההגנה כשלו במחיר של מאות הרוגים. אבל דווקא בעיצומו של אחד הקרבות הקשים ביותר של הכוחות הישראליים במלחמה - הקרב על מצודת לטרון - נתגלתה דרך עפר לא מסומנת שהיתה עשויה להקל את המצור על ירושלים, היא דרך בורמה. האזנה נעימה, רן",1
https://api.spreaker.com/episode/65450103,"מלחמת העצמאות, חלק ב'","מיד לאחר הכרזת עצרת האו""ם בכ""ט בנובמבר 1947 על תוכנית החלוקה, פרצה בארץ מלחמת אזרחים בין היישוב היהודי לאוכלוסייה הערבית המקומית. הנהגת היישוב, בהובלתו של דוד בן גוריון, בחרה באסטרגיית מגננה: שיירות ממוגנות שיובילו אספקה ליישובים הנצורים עד יעבור זעם. אבל אסטרטגיה זו העניקה יתרון גדול לצד הערבי, והתוצאה הייתה מה שמכונה 'משבר השיירות': במרץ 1948 נפלו לא פחות מארבע מאות לוחמים, וציוד חיוני רב אבד לבלי שוב. ביישוב היהודי הבינו שאת המצב הזה, מוכרחים לשנות.",https://www.spreaker.com/episode/443-mlhmt-h-zm-wt-hlq-b-wsym-hystwryh--65450103,"מלחמת העצמאות, חלק ב'. מיד לאחר הכרזת עצרת האו""ם בכ""ט בנובמבר 1947 על תוכנית החלוקה, פרצה בארץ מלחמת אזרחים בין היישוב היהודי לאוכלוסייה הערבית המקומית. הנהגת היישוב, בהובלתו של דוד בן גוריון, בחרה באסטרגיית מגננה: שיירות ממוגנות שיובילו אספקה ליישובים הנצורים עד יעבור זעם. אבל אסטרטגיה זו העניקה יתרון גדול לצד הערבי, והתוצאה הייתה מה שמכונה 'משבר השיירות': במרץ 1948 נפלו לא פחות מארבע מאות לוחמים, וציוד חיוני רב אבד לבלי שוב. ביישוב היהודי הבינו שאת המצב הזה, מוכרחים לשנות.",1
https://api.spreaker.com/episode/65077777,"מלחמת העצמאות, חלק א'","הצהרת בלפור, שבה התחייבה ממשלת הוד מלכותו לסייע להקמתו של בית לאומי לעם היהודי בארץ ישראל, נתקבלה בשמחה רבה בכל התפוצות: היו שהשוו אותה להצהרת כורש שאפשרה את חזרתם של היהודים מגלות בבל. ערביי ארץ ישראל, לעומת זאת, קיבלו אותה בחשש גדול: העלייה היהודית ורכש הקרקעות, האמינו הערבים, עלולים להביא לנישול הכפריים הערביים מאדמותיהם. בארבעים השנים הבאות תהיה ארץ ישראל זירה להתגוששות מדממת בין התנועה הציונית לתנועה הלאומית הפלשתינית: התגוששות שתגרום לדוד בן גוריון - סוציאליסט נלהב שהאמין בכל ליבו שניתן להקים בארץ ישראל אוטופיה משותפת ליהודים ולערבים - לשנות את דעותיו מהקצה אל הקצה.",https://www.spreaker.com/episode/442-mlhmt-h-zm-wt-hlq-wsym-hystwryh--65077777,"מלחמת העצמאות, חלק א'. הצהרת בלפור, שבה התחייבה ממשלת הוד מלכותו לסייע להקמתו של בית לאומי לעם היהודי בארץ ישראל, נתקבלה בשמחה רבה בכל התפוצות: היו שהשוו אותה להצהרת כורש שאפשרה את חזרתם של היהודים מגלות בבל. ערביי ארץ ישראל, לעומת זאת, קיבלו אותה בחשש גדול: העלייה היהודית ורכש הקרקעות, האמינו הערבים, עלולים להביא לנישול הכפריים הערביים מאדמותיהם. בארבעים השנים הבאות תהיה ארץ ישראל זירה להתגוששות מדממת בין התנועה הציונית לתנועה הלאומית הפלשתינית: התגוששות שתגרום לדוד בן גוריון - סוציאליסט נלהב שהאמין בכל ליבו שניתן להקים בארץ ישראל אוטופיה משותפת ליהודים ולערבים - לשנות את דעותיו מהקצה אל הקצה.",1
https://api.spreaker.com/episode/64784854,ההיסטוריה של המשכנתא ,המשכנתא היא לא רק אחת מההלוואות החשובות והגדולות ביותר שרובנו ניקח בימי חיינו - היא גם מכשיר חיוני לניהול החיים הכלכליים במדינה מודרנית. בפרק זה נגלה את ההיסטוריה הפתלתלה של המשכנתא: מדוע מכונה האגף לניהול מקרקעין במדינת ישראל על שמו של מוסד בירוקרטי עות'מני בן למעלה ממאה וחמישים שנה? מדוע מגביל בנק ישראל את גובה המשכנתא לאחוז מסוים משווי הנכס - ומה הקשר בין ההגבלה הזו למשבר הסאב פריים של 2008? האזנה נעימה :-) רן,https://www.spreaker.com/episode/441-hhystwryh-sl-hmsknt-s-h-wsym-hystwryh--64784854,ההיסטוריה של המשכנתא . המשכנתא היא לא רק אחת מההלוואות החשובות והגדולות ביותר שרובנו ניקח בימי חיינו - היא גם מכשיר חיוני לניהול החיים הכלכליים במדינה מודרנית. בפרק זה נגלה את ההיסטוריה הפתלתלה של המשכנתא: מדוע מכונה האגף לניהול מקרקעין במדינת ישראל על שמו של מוסד בירוקרטי עות'מני בן למעלה ממאה וחמישים שנה? מדוע מגביל בנק ישראל את גובה המשכנתא לאחוז מסוים משווי הנכס - ומה הקשר בין ההגבלה הזו למשבר הסאב פריים של 2008? האזנה נעימה :-) רן,6
https://api.spreaker.com/episode/64542262,היהודים שבנו את הוליווד,"המילים 'סרט הוליוודי' מייצגות סט של ערכים ותפיסות שמזוהים, לטוב ולרע, עם התרבות האמריקנית: למשל, לעשות דברים בגדול, או חלוקה של העולם ל'טובים ורעים'. הערכים והתפיסות האלה נולדו, במידה רבה, בשנות השלושים והארבעים של המאה הקודמת, עידן שזכה לכינוי 'תור הזהב של הוליווד הקלאסית. ' אבל אולי תופתעו לשמוע שמי שעיצבו את הערכים האלה, ומי שבמידה רבה אחראים לאופן שבו אנחנו תופסים את אמריקה, ושהאמריקנים תופסים את עצמם - היו קבוצה של אנשים שהיו אאוטסיידרים לתרבות הזו. אנשים שרצו בכל מאודם להיות חלק מהחלום האמריקני - ונדחו על ידה. זהו סיפורם של היהודים שבנו את הוליווד. אורח בפרק: אורן פילוסוף, מרצה לקולנוע ומגיש הפודקאסט 'בשמונה עינים'",https://www.spreaker.com/episode/440-hyhwdym-sbnw-t-hwlywwd-wsym-hystwryh--64542262,"היהודים שבנו את הוליווד. המילים 'סרט הוליוודי' מייצגות סט של ערכים ותפיסות שמזוהים, לטוב ולרע, עם התרבות האמריקנית: למשל, לעשות דברים בגדול, או חלוקה של העולם ל'טובים ורעים'. הערכים והתפיסות האלה נולדו, במידה רבה, בשנות השלושים והארבעים של המאה הקודמת, עידן שזכה לכינוי 'תור הזהב של הוליווד הקלאסית. ' אבל אולי תופתעו לשמוע שמי שעיצבו את הערכים האלה, ומי שבמידה רבה אחראים לאופן שבו אנחנו תופסים את אמריקה, ושהאמריקנים תופסים את עצמם - היו קבוצה של אנשים שהיו אאוטסיידרים לתרבות הזו. אנשים שרצו בכל מאודם להיות חלק מהחלום האמריקני - ונדחו על ידה. זהו סיפורם של היהודים שבנו את הוליווד. אורח בפרק: אורן פילוסוף, מרצה לקולנוע ומגיש הפודקאסט 'בשמונה עינים'",4
https://api.spreaker.com/episode/64297758,"ההיסטוריה של שיתוף הקבצים, חלק ב' ","נפילתה של נאפסטר הייתה הזרז לעלייתה של טכנולוגיית שיתוף קבצים חדשה ומשופרת - פאסטראק. תוכנות כגון קאזה, גרוקסטר ואיומיול הציפו את עולם שיתוף הקבצים - וכעת, גם בתחום הסרטים והתוכנות הפיראטיות. חברות התקליטים והסרטים המשיכו להילחם בהן בבתי המשפט, ומשכשלו - פנו לטקטיקות מלוכלכות יותר. ואז הגיעה ביטטורנט, וטרפה את כל הקלפים. . . האזנה נעימה, רן",https://www.spreaker.com/episode/439-hhystwryh-sl-sytwp-hqbzym-hlq-b-s-h-wsym-hystwryh--64297758,"ההיסטוריה של שיתוף הקבצים, חלק ב' . נפילתה של נאפסטר הייתה הזרז לעלייתה של טכנולוגיית שיתוף קבצים חדשה ומשופרת - פאסטראק. תוכנות כגון קאזה, גרוקסטר ואיומיול הציפו את עולם שיתוף הקבצים - וכעת, גם בתחום הסרטים והתוכנות הפיראטיות. חברות התקליטים והסרטים המשיכו להילחם בהן בבתי המשפט, ומשכשלו - פנו לטקטיקות מלוכלכות יותר. ואז הגיעה ביטטורנט, וטרפה את כל הקלפים. . . האזנה נעימה, רן",6
https://api.spreaker.com/episode/64297681,"ההיסטוריה של תוכנות שיתוף הקבצים, חלק א' ","נאפסטר הייתה תוכנת שיתוף קבצים פורצת דרך שנכתבה במרתון בודד של 60 שעות תכנות – ומהרגע שהגיחה לאוויר העולם עמדה במרכזה של מתקפה משפטית אכזרית וחסרת תקדים. כיצד קיוו מייסדיה של נאפסטר להתחמק מאימת בית המשפט, ואיזה תפקיד שיחקה מטאליקה בכל הסיפור הזה? האזנה נעימה :-) רן",https://www.spreaker.com/episode/438-hhystwryh-sl-twknwt-sytwp-hqbzym-hlq-s-h-wsym-hystwryh--64297681,"ההיסטוריה של תוכנות שיתוף הקבצים, חלק א' . נאפסטר הייתה תוכנת שיתוף קבצים פורצת דרך שנכתבה במרתון בודד של 60 שעות תכנות – ומהרגע שהגיחה לאוויר העולם עמדה במרכזה של מתקפה משפטית אכזרית וחסרת תקדים. כיצד קיוו מייסדיה של נאפסטר להתחמק מאימת בית המשפט, ואיזה תפקיד שיחקה מטאליקה בכל הסיפור הזה? האזנה נעימה :-) רן",6
https://api.spreaker.com/episode/63905151,הפרעת קשב,"הפרעת קשב היא אחת הבעיות המאתגרות מולן מתמודדת הרפואה המודרנית: הפרעה שאי אפשר לאבחן אותה בבדיקת דם או צילום, ושהגורמים לה אינם מובנים במלואם. אבל האתגר האבחנתי הוא רק חלק מהסיבה שבגללה כל כך הרבה מבוגרים מסתובבים בינינו עם הפרעת קשב לא מאובחנת. כדי להגיע למצב שבו רופא או מורה יכולים להצביע על ילד בעייתי לומר - 'יש לו (או לה) הפרעת קשב' - היה צריך להתחולל שינוי עמוק: בפסיכיאטריה, ובחברה המערבית כולה. אורחים בפרק: אבי גרייניק (""ילדים סורגים לאלוהים""), ד""ר ארז ארמרניק.",https://www.spreaker.com/episode/437-hpr-t-qsb-wsym-hystwryh--63905151,"הפרעת קשב. הפרעת קשב היא אחת הבעיות המאתגרות מולן מתמודדת הרפואה המודרנית: הפרעה שאי אפשר לאבחן אותה בבדיקת דם או צילום, ושהגורמים לה אינם מובנים במלואם. אבל האתגר האבחנתי הוא רק חלק מהסיבה שבגללה כל כך הרבה מבוגרים מסתובבים בינינו עם הפרעת קשב לא מאובחנת. כדי להגיע למצב שבו רופא או מורה יכולים להצביע על ילד בעייתי לומר - 'יש לו (או לה) הפרעת קשב' - היה צריך להתחולל שינוי עמוק: בפסיכיאטריה, ובחברה המערבית כולה. אורחים בפרק: אבי גרייניק (""ילדים סורגים לאלוהים""), ד""ר ארז ארמרניק.",5
https://api.spreaker.com/episode/63589867,הצוללן שהציל קתדרלה - על שימור מבנים ,"מהי הדרך ה""נכונה"" לשמר מבנה עתיק? האם עלינו לנסות לשחזר את המבנה למצב בו היה בימי גדולתו - גם אם המשמעות היא להשתמש בחומרים ובטכניקות שלא היו זמינים לבנאים באותם הימים - או שמא עלינו לשאוף לאותנטיות מקסימלית, ולא לשנות דבר וחצי דבר מהמבנה המקורי? זו הדילמה שניצבת בפני אדריכלים ומהנדסי בניין מזה מאות שנים, והדילמה בה יתמקד פרק זה. מה כדאי לעשותש עם אבני הכותל המתפוררות? כיצד תרמה הריסתו הטרגית של בניין הגימנסיה הרצליה לעליית המודעות לשימור בישראל האדריכל אמנון בן-אור יספר על מבצע הזזת בתיה של המושבה שרונה בראשית שנות האלפיים",https://www.spreaker.com/episode/436-hzwlln-shzyl-qtdrlh-l-symwr-mbnym-s-h-wsym-hystwryh--63589867,"הצוללן שהציל קתדרלה - על שימור מבנים . מהי הדרך ה""נכונה"" לשמר מבנה עתיק? האם עלינו לנסות לשחזר את המבנה למצב בו היה בימי גדולתו - גם אם המשמעות היא להשתמש בחומרים ובטכניקות שלא היו זמינים לבנאים באותם הימים - או שמא עלינו לשאוף לאותנטיות מקסימלית, ולא לשנות דבר וחצי דבר מהמבנה המקורי? זו הדילמה שניצבת בפני אדריכלים ומהנדסי בניין מזה מאות שנים, והדילמה בה יתמקד פרק זה. מה כדאי לעשותש עם אבני הכותל המתפוררות? כיצד תרמה הריסתו הטרגית של בניין הגימנסיה הרצליה לעליית המודעות לשימור בישראל האדריכל אמנון בן-אור יספר על מבצע הזזת בתיה של המושבה שרונה בראשית שנות האלפיים",6
https://api.spreaker.com/episode/63437431,"נפילתה של האימפריה הרומית, חלק ג' (ואחרון)","רומא של המאה הרביעית כבר לא הייתה אותה רומא הגדולה של המאות הראשונה והשנייה: עשרות שנים של מלחמות אזרחים, מאבקי ירושה ומשברים אינפלציוניים החלישו מאוד את האימפריה האדירה. נדמה היה שדי היה בדחיפה אחת הגונה כדי להפיל את רומא שוב על ברכיה - ובשנת 370 לספירה, הגיעה הדחיפה הזו ממקור לא צפוי. שבטים הוניים שנדדו מערבות אסיה לאירופה, הובילו לבריחה המונית של שבטים גרמאניים שביקשו למצוא מקלט בתוך תחומי האימפריה. קרב עקוב מדם שהתחולל ליד העיר אדריאנופול סימן את תחילת הסוף עבור האימפריה הרומית. האזנה נעימה, רן",https://www.spreaker.com/episode/435-npylth-sl-h-ympryh-hrwmyt-hlq-g-w-hrwn-wsym-hystwryh--63437431,"נפילתה של האימפריה הרומית, חלק ג' (ואחרון). רומא של המאה הרביעית כבר לא הייתה אותה רומא הגדולה של המאות הראשונה והשנייה: עשרות שנים של מלחמות אזרחים, מאבקי ירושה ומשברים אינפלציוניים החלישו מאוד את האימפריה האדירה. נדמה היה שדי היה בדחיפה אחת הגונה כדי להפיל את רומא שוב על ברכיה - ובשנת 370 לספירה, הגיעה הדחיפה הזו ממקור לא צפוי. שבטים הוניים שנדדו מערבות אסיה לאירופה, הובילו לבריחה המונית של שבטים גרמאניים שביקשו למצוא מקלט בתוך תחומי האימפריה. קרב עקוב מדם שהתחולל ליד העיר אדריאנופול סימן את תחילת הסוף עבור האימפריה הרומית. האזנה נעימה, רן",4
https://api.spreaker.com/episode/63103362,"נפילתה של רומא, חלק ב'","רציחתו של הקיסר סוורוס אלכסנדר בידי חייליו בשנת 235 לספירה סימנה את התפרקותו המוחלטת של מנגנון הירושה של הקיסרות הרומית, והייתה יריית הפתיחה לחמישים שנים של כאוס שמכונים 'המשבר של המאה השלישית'. בסיומו של המשבר, רומא היתה מפוררת ומפולגת - ורק סדרה של קיסרים קשוחים ורפורמות קשות וכואבות היתה מסוגלת להחזיר את האימפריה החולה לתפקוד, ולו הבסיסי ביותר. את המחיר של היציבות הזו שילמו אזרחי האימפריה עצמם.",https://www.spreaker.com/episode/434-npylth-sl-rwm-hlq-b-wsym-hystwryh--63103362,"נפילתה של רומא, חלק ב'. רציחתו של הקיסר סוורוס אלכסנדר בידי חייליו בשנת 235 לספירה סימנה את התפרקותו המוחלטת של מנגנון הירושה של הקיסרות הרומית, והייתה יריית הפתיחה לחמישים שנים של כאוס שמכונים 'המשבר של המאה השלישית'. בסיומו של המשבר, רומא היתה מפוררת ומפולגת - ורק סדרה של קיסרים קשוחים ורפורמות קשות וכואבות היתה מסוגלת להחזיר את האימפריה החולה לתפקוד, ולו הבסיסי ביותר. את המחיר של היציבות הזו שילמו אזרחי האימפריה עצמם.",4
https://api.spreaker.com/episode/62785908,"נפילתה של האימפריה הרומית, חלק א'","אלף וחמש שנה לאחר שנעלמה - האימפריה הרומית עדיין נמצאת סביבנו, בכל מקום כמעט באגן הים התיכון ובאירופה: הן בשרידים ועתיקות מרשימים, והן במורשת התרבותית שהותירה. רומא שגשגה ופרחה במשך תקופה ארוכה להדהים - מאות שנים - עובדה שמרמזת על כך שהיו לה יסודות איתנים להשען עליהן. אבל אם כך - מה פורר את היסודות האיתנים האלה? מה הוביל לנפילתה של האימפריה הגדולה והמפוארת ביותר שידע העולם? האזנה נעימה, רן",https://www.spreaker.com/episode/433-npylth-sl-h-ympryh-hrwmyt-hlq-wsym-hystwryh--62785908,"נפילתה של האימפריה הרומית, חלק א'. אלף וחמש שנה לאחר שנעלמה - האימפריה הרומית עדיין נמצאת סביבנו, בכל מקום כמעט באגן הים התיכון ובאירופה: הן בשרידים ועתיקות מרשימים, והן במורשת התרבותית שהותירה. רומא שגשגה ופרחה במשך תקופה ארוכה להדהים - מאות שנים - עובדה שמרמזת על כך שהיו לה יסודות איתנים להשען עליהן. אבל אם כך - מה פורר את היסודות האיתנים האלה? מה הוביל לנפילתה של האימפריה הגדולה והמפוארת ביותר שידע העולם? האזנה נעימה, רן",4
https://api.spreaker.com/episode/62621470,ההיסטוריה של השפה העברית ,"העברית היא מקרה מיוחד ויוצא דופן בתולדות השפות כולן: שורשיה בימים שבהם הכתב עצמו עוד היה המצאה טרייה - אבל היא חיה ובועטת גם במאה העשרים ואחת. מה היו הארועים ההיסטוריים שעיצבו את השפה השניה באלף הראשון לפני הספירה, כיצד שרדה העברית במשך שלושת אלפים שנה - וכיצד חזרה לחיים במאתיים השנים האחרונות? האזנה נעימה :-) רן",https://www.spreaker.com/episode/432-hhystwryh-sl-hsph-h-bryt-s-h-wsym-hystwryh--62621470,"ההיסטוריה של השפה העברית . העברית היא מקרה מיוחד ויוצא דופן בתולדות השפות כולן: שורשיה בימים שבהם הכתב עצמו עוד היה המצאה טרייה - אבל היא חיה ובועטת גם במאה העשרים ואחת. מה היו הארועים ההיסטוריים שעיצבו את השפה השניה באלף הראשון לפני הספירה, כיצד שרדה העברית במשך שלושת אלפים שנה - וכיצד חזרה לחיים במאתיים השנים האחרונות? האזנה נעימה :-) רן",6
https://api.spreaker.com/episode/62426762,גלי כבידה,"לפני מיליארד ושלוש מאות מיליון שנה שני חורים שחורים ענקיים שהתקרבו זה לזה קצת יותר מדי, הסתחררו זה סביב זה במהירות עצומה, תוך שהמאסה העצומה שלהם מעוותת את המרחב שסביבם ושולחת גלי כבידה אימתניים לכל הכיוונים. ב-2015, מדען איטלקי שעמד לצאת לארוחת צהריים קיבל הודעת דואר אלקטרוני מפתיעה - שעתידה לחולל מהפכה מהותית באופן שבו אנחנו חוקרים את היקום. אורח בפרק: פרופ' עילם גרוס מהמחלקה לפיזיקת חלקיקים ואסטרופיזיקה במכון ויצמן. האזנה נעימה :-) רן",https://www.spreaker.com/episode/431-gly-kbydh-wsym-hystwryh--62426762,"גלי כבידה. לפני מיליארד ושלוש מאות מיליון שנה שני חורים שחורים ענקיים שהתקרבו זה לזה קצת יותר מדי, הסתחררו זה סביב זה במהירות עצומה, תוך שהמאסה העצומה שלהם מעוותת את המרחב שסביבם ושולחת גלי כבידה אימתניים לכל הכיוונים. ב-2015, מדען איטלקי שעמד לצאת לארוחת צהריים קיבל הודעת דואר אלקטרוני מפתיעה - שעתידה לחולל מהפכה מהותית באופן שבו אנחנו חוקרים את היקום. אורח בפרק: פרופ' עילם גרוס מהמחלקה לפיזיקת חלקיקים ואסטרופיזיקה במכון ויצמן. האזנה נעימה :-) רן",4
